productId,price,productName
517957937126,3697,beph
638331498495,7920,AfhbyBqnLxIqb
89871571848,8529,aqPclUkXmoDiTpVg
105037665470,934,IfWuPiCxnqo
700245671670,7285,LmHndgJzpVvyQuHeDvQx
823033128668,4968,zJktnjTlfChx
494430464002,8666,hWgxWbQb
22771793582,1893,PrtuUy
102765429504,2677,JjQnvCjYfCoQf
35512766520,6483,QvxljZnYg
22853096152,2196,xbXtQqvXw
146581287342,5774,cxjoJnHy
766611593887,5926,XvYqAoZbEkeuaFqMuPn
30679702056,7200,xvBcLulXvOqYzf
77016231477,7575,tfqAtBjEeZhTeliLy
70377984977,638,OurNkikigu
789087465014,9187,NeYleEt
548358732449,8701,xNmNyLnbDnUhbsLl
22064404307,9073,MiwVpGswdng
617471306075,9626,HdgFvru
190496668220,6023,TbKvHbIxrPi
105173566183,1237,ZxhAtEzMlnpq
468196549556,498,pTvcBgzwqs
724640331401,717,sBcNdKuh
7246628156,4392,AdkDmUzExlx
379917448695,2571,FkDzGoGrEqRdDugrCfm
38032285956,4392,TrRlZuBxChRlxs
302675096115,5580,gUskLiwZqXyfzw
858652688621,4834,GuvbqXqoBks
5734549563,4261,RfQlyKlkWyNpiTvnw
784115801134,7112,NaRgWlUvKis
52766986224,9704,cMcyqZmFhvasMjxLf
302442099943,8662,qbMxLhXgsYyIrqw
564493141198,1637,IxqxptAghrWqeXk
161063847996,2846,gWsbmoogMxc
72552399914,3641,jeScbtcFi
798248954647,815,chCiAwLwVcHaDnhd
704753506312,3632,zaoopFj
386972839219,5918,HxJawaAqoQsFhzShDd
609455223555,4821,SupjsXwDxWlHf
531923663308,9630,VkPoGtvsXea
86625172251,7070,KtvgiNykgrgDq
236596025902,7531,LvdvBltSwpKkvqb
296959954647,4766,QbmOxOeRnrlqNmFdl
197948895363,2004,VtxRzuxTgVoLxKlRz
1037322710,8700,SfPpKqZwht
22564409690,5835,uKkkXsrRtzqcLgXv
125120381363,1998,lMqfTblHtr
32844972736,4662,ruNcSqe
61913320922,4428,wFwTrwtiVk
820383694066,3724,MgVtWhTdJmrsl
459586378790,3366,lIqntTmIs
286842346269,1180,xvksYuDtFbMaKotUdYw
350936374066,7660,bfIgOpIpMwfLdJuHqJuf
86595745996,988,pahaGsxMska
565686947063,7571,rCiUrwXaHmwk
319844919059,6662,FfTgIsr
169111389303,548,aytzGi
91288915316,5327,dKnhk
222372644262,6514,ajFuoKgTmPyxZi
238631856935,5778,fmTcyNzIkknGhEc
77248288308,919,qGtclhKkyGfOcdBw
821195964568,3558,CdWyQelRlScgbXwTzom
592433962662,4914,krseKwub
62124842951,9898,EajZePbdaiCe
425460593894,9189,axLjxRrpOksmcr
90687024533,5225,rScdsBibOrJcgxgz
751528903962,3877,ZaAppKxdTh
699385263350,6391,JgTbge
945622399896,2807,MkCkSih
123426681552,4417,WxlRvtc
25550981472,8074,QzIjObayliPe
219331287412,8216,WtjmXnEmswsckYr
59463356206,5447,YcwbDnzYuQbq
583775521270,9293,yYihw
601058296571,5654,AbjExCxUmGkGmUgNhWrtk
23368247978,2420,BqdCkkRzpxZtDjJmZg
368513593215,1966,SfzOiRvXeCnDijZfeeYe
304340129800,6429,WrfQwMiwPt
558826919748,2923,ceAcCuq
213849669253,1141,lmXccGgQxRexIt
76849926936,5802,oiCgkNuRvAz
159853696034,5843,LqogYdoTzRt
134434222274,1688,kMmWiMdJtcJv
672360699768,1881,WgnZsiHuvd
13147643678,4077,WfSdcnu
678542717644,4105,UcbHmxsbwXqlDj
122196954984,6401,bmsjTaqnVihkQu
225512019143,5870,trszWigAbKuEelm
462970906466,8525,npPerrz
3593963819,2404,TzBsUhVfx
228278472992,3301,rUevQqrhPrheCh
101070779242,7920,DiIjuht
744399682699,9669,TqSjNkKrIhZyOkqsPmiEz
866334353000,8681,WprmlIiv
691764332359,8810,TqwmvebMxh
769083373615,3027,vjcvAq
287589432000,2430,VaMmhXnUoTuVhp
762860225114,3002,hjGotmbgTrft
958986471832,7693,LrzbDhqRnZoow
749821386155,5377,zhkuhcseExDz
90479843837,1147,BwxUxbm
28073627336,7297,HtdEfrvDcYrUnfPgm
194967545676,9176,owdUsNdBzujKb
404025309906,9837,tgpoKzje
689641955175,7874,ZynJeloXzWtVsIz
937250061834,8685,RaBhDeexysRl
678876554273,626,imwBeKtNjhdUb
908117208405,6875,WfpPjkboGkJaTg
974548222651,1826,eQpeHut
638957568504,5476,qZqgNer
33083988170,5894,nOmgyNclVsnMvx
962719548925,5680,FoVzkycaUn
259223045699,1532,NqHrDpLcxExcIxRtyHw
4541037515,8710,jKivVoTtsuBjb
246097166439,1350,QakiLg
250012733029,3961,JlfUmc
736959638033,9261,LwaGgcljvWs
437949627595,6354,mfcGxZjeHdGk
465113001014,3870,uTfpVxThomWfUjEy
141841178909,2611,rhtCpzyVwfYrf
278160417153,1840,NolnIycTiSxCci
746826852441,1209,AelYgkqEjEfBiQwDcmd
64262748313,1945,raTtMoLzLdKosIs
845177058300,650,cbEiLyhwZllx
415553536337,1709,aZtPmZcBvjAmBnleEq
39258226502,4965,doNdTdgDo
843855296777,8986,XfrkzaVeVhcNr
7630882421,6438,SoBueQhcGrlAsGzWaLvEh
994954006051,3032,pxHfRxTxgPrnxMoVa
71751760692,1031,toHxCySqLySkVkmlpw
19302581202,5448,pbDgp
57931260542,3561,IaRokVfFhpLb
80539796518,9364,fxxz
622852395196,3615,wwbPdBytErFgwTzOrPd
541067076752,5132,XuHzFnazafYafAn
77312058205,3696,DdwJlblHx
162428263072,4770,iUuKmMi
272220854463,9646,JdMrwvjlepqXbYfPa
93917121379,5403,ClCoKoKgXkHtzwlZetg
985518775493,3546,rWroSjzitrGaFy
65717087528,1109,tqeMovEgcqXckEa
18997444481,8675,yAfKfrvlJp
110093761982,9054,vXhVgCi
291254211599,7890,JhlRnrxzKwQzNe
79324239307,2286,exGyetQeQrNj
115432038644,6321,bBywOuxCnms
294449686429,4810,DuNiDpUn
65283726540,6271,UtRgfpMbxrKlUjDblj
874019458885,3046,YigdoWjIgEqhVeBfQaDp
693775188161,990,oqhi
93261424311,6510,DdVrBmihHq
797595653515,9983,SanRjPht
685952293450,201,VrVySkPupCv
88352895021,9545,hsyr
407120083161,5177,gffmhWiSyeKck
430091424278,4762,DgurFq
921213919485,4704,swUarXnspi
782986807593,123,QrlGrPfAbQzXaAicSqjJh
217564675156,1858,xetMvqitiqWhg
85946157115,2696,HlYvSkdMbk
722658051703,2245,coGeMdvupPgJer
32049764586,1543,QhrGsWeUpOc
571467494378,8442,HvXvTeYuEvMiUtApkJhLvm
654336602471,7992,wjmMgKtcCs
940997891363,5929,skNzWjNpeo
654521696667,6972,iagNm
360584696900,9211,kacIlEfjUwvoaWdJl
598322485213,2334,qtRdrRaLnLmzAgnp
21469242929,6601,jfEoCo
835948767167,9993,vWfUctboMvIlCm
2608993135,6937,vMhuPzRlkkgeGpFnPr
34332944728,3251,AouGktgJnqNcivxm
12093058936,7754,syIvSubo
9747963092,6863,BwvBio
565142082616,377,QljWnGtXqRqAa
11376254917,1385,XhSgOuwWoKzTbz
296050311745,4602,ciLzkmtHoCvGkIi
462828062389,5708,TyqHjAbGtow
907586108780,5499,CsWcRyfXvl
627089265894,257,fQdcg
21857505025,7129,zBgoOwbZbNcvJya
629119313640,4717,zDveNwMbWgf
101669179044,3168,cNvrXwHsanQxgdt
458991069146,4143,lxFvMuFvg
81193765335,7776,yJgJnEntTn
150979053031,3616,RtRwiIhKbHngMkDeCjg
421752662935,5948,weHjGuHbcXoVo
98260011985,3640,dPcoz
812535152215,1161,CfnHndkyAnvsPfWf
161529331242,7375,MxloTihcqDyxfp
855378632818,4316,XaOjGdlWaEcOwm
51815435463,666,AdcAkqj
977124069733,4038,Lhfmd
3939234181,5178,AmRrhoSsXb
616551904894,170,qzjsMfNsPzDbExw
894014897007,4941,EdKdlzdxUxIy
9333442228,861,cuvRfq
344641991734,3402,CfHtPyqxzLzmk
100739196096,2791,AtsZdXpWmEhZfTsBiJhyOn
24791497626,7841,HgAffKklKuHbt
914195654896,1723,TnkGyc
85137395250,322,EeaTjVyuOukPkIfDecFh
81861866790,8795,HdyznYrvLhVmmsjXr
865746273240,4642,xwEnFkVyPkfUxtoLgFj
59404203162,2099,oOwqFlzooclYkFbMx
500797282449,4412,DemjUxIjJiqSxLk
431098476511,4470,OkSpcvlXevCs
158978071542,7307,ChJktjfukxdIeZji
57803711581,2038,GzUrjFvcoRyUeBtWsv
565845517319,8842,kHsXzxBal
778965212491,7471,KdqroSqbyag
95146085625,528,RsUvxbXilFmfpOwvl
692999051214,5332,yGfKhgngu
99855459237,4422,lEjIoHfr
1259152996,6505,YzzZaAv
14458460243,2455,xXtLbFdbYm
836063059599,8123,YiprUmTlChp
97375261112,9894,GqAfCfsHf
82174074429,2202,DuLdhKfd
37521749868,2774,fHnRcBqQmZsLc
887154115031,7221,kdqwhRkcd
94675938400,3287,SbhZohdqJp
949967025625,1161,iWkpJfDwv
12081380259,9124,OkEpCqi
42320913268,9598,qpzpSwv
721548609228,1500,jexWzWoOhwskvBhu
639683933679,1396,KjCcWygVdqvGzQpHtXfb
331119091084,9375,rFrumhOdZpi
944793635010,2758,UyIrWrzOsHr
126062354900,2046,lDrbLlenBrgkJbOkl
805577697628,5852,JhAcjIf
95176322396,485,ZdBubQn
55317322711,6503,pSswdpOsdSxFmdSgLn
471822345152,4887,YhNlRkuodJxqxs
261717542216,644,KsnkyxEeOpPdVpdgm
442813798331,7962,zolCx
889971674463,602,raCwkKaKzpl
55311659575,5720,cxkThKarf
337350058956,6644,RzanCnb
184548229162,7436,HaeHqqVgOcgVdTpUn
950450239733,7467,LdTvhtCbKbLwUvuVb
76945107602,1616,OiZvjKhPtHyLjMn
114210305187,4442,TtqSboZy
646773555374,9984,kNtUmCw
80527328179,2116,xioArIbUrBmtDwXfOb
466880577682,853,nscRqnUkvdLlWj
945312086497,6431,xkdrsaQl
963847392269,8942,JrZqxpIuzhNcXieZcw
823124799227,1199,ejjj
252180534432,5130,UbOzKldViWubjsfdHk
530980801361,4664,OgkEyOmPpenShlu
34672089550,2218,EfPboSnYlBnewpd
81973281014,1051,eIfKvHdpPpCiGfEpNs
190533016004,8573,pJtZnDnhmJySgXk
567772642755,2868,jXqhYgVrJd
41708164853,1902,IoVcHgkQwzab
8721924556,9023,zkuLkgDwZgTbfXgCdp
76309936776,9491,vqGeIleejHwff
46385262356,7830,yxaeNzPd
4926224583,4625,LzgeUlWslLak
48802303572,576,dCuGgyyuzrJgUp
725710691582,4243,PsTdmz
392547965327,6483,nZirEotw
556874169499,8215,MtyIcKeEho
13866811998,6735,HpSogasfydiKjLa
657737307840,1212,IxTfaQwRmWlhJq
258564575748,7574,mKeXvTr
78837606411,1003,ejPtbvaMa
34562363902,2919,dFrQdXytZooZq
391329577015,3973,jCplcKidCk
78722297248,4550,RwQnoHeySuWvfRrRvCt
762417407722,9092,pdyYm
332383515547,925,aLiBxOrj
797553324702,4495,blBkooGiXdBpwAoMdv
354336809724,7334,RzOjiFknpt
324115286494,7293,KuMmymhEzOturHt
86332806920,1067,evjyOg
993025862615,6122,TfiunwRoxRvk
892825816881,20,GjqIvKj
501730547247,4590,tGotzQof
62185401250,7630,apTbKdWdhOjJdwKuy
783684828062,2854,IyEyGggqFdsloUtf
262498449916,3840,iTbOhoDfdsodxmQs
104743402529,9332,tivTzcDb
303150038139,4319,OyyePykv
239374489902,8859,sDrIdaJiUlojTaKeeu
648821963926,5108,coofsz
631657982319,652,KbnOccoeDjcqrKr
78123609501,53,otbeNewLokurNz
215960132241,8439,tkQii
701177402247,6184,OcExcgt
79141812025,389,mGyIuFc
239252858050,7339,MpSyNtk
781483076412,1236,lcwRbHnwgXrthEib
483353769106,4159,boglAraYnCrVvuIn
108887031935,365,GqGasCw
6251753267,8055,dbVze
576292585418,600,XurPmCn
501112969652,4819,IbXaElRybHwwTa
507348964063,121,EuuHeIkJaAqmJoChCq
71386946207,2930,iTyQfGxApbDyuf
171947773992,4117,mwNyMxtYpxPlZp
157671712297,524,LvDyBbmRmpDok
216726977724,2613,kPtEyflwgic
251049513950,9858,ohztwjiIr
30140968449,9314,NcDonTqQvGxSwgDeMi
728780003118,4231,iKoLvfKmhhIbLxTowb
72983353903,6462,zvpgitUdXbGhVbw
37722633173,9126,HcuUvhUuOkoQy
170163002428,4524,WnGdudsw
274872942333,1742,vzQff
264599119923,4347,qFdPbdspzqwpq
318767588,1678,KwgarBklo
191474837603,1335,cvjPmukwcGufak
13353708438,698,bOuNiBy
24335998476,2382,BeJujVnxr
426879621422,5921,LimKfsgxjhbGunx
626742273157,227,WcmlkJbUrZk
283569794939,3438,UwWcYskFiJsJjmFsMzbv
357470084520,2379,gFfCom
67887223288,6496,HzOrtQqEayqwGwdtAi
957661589870,5079,XvPjIbDhXeOr
64529406062,2674,ArlIeQd
742461469800,5436,FhJaEfsEqcGgj
853520221013,2939,BqIiejEcZgXmbh
671637516005,3750,RjFaAif
19627166654,1124,pGeBaFgBnWyWfLiNrha
298323831265,35,abwNsOaghGsjzYbSw
851822202152,7216,hZwoReQdTq
540268904519,1869,zkUhfDuVlOtjfBfxOb
63998073582,7133,hcshKqMhFdxhZn
21946205279,9735,TmLjuWxwBm
163290341914,4162,aYsogRkZdmtdcFo
801131123411,8685,xlvbYjPjSkaeHn
252496042023,7898,SfCqSbEp
96254532393,2113,NkJhmdIxciauz
734534873222,274,sfSmrMsgcEe
842461548742,8588,KgyhmoQa
425484292081,2706,xtzEh
749392248235,2478,IxuVvwJfxg
2217960179,920,HsxcOxYxalFy
161920246424,2482,XtGosdAwa
554722033581,6686,gxuHbVlzzWdb
849959728832,7374,UiDciecYlKetgaPh
151220805586,2787,ZrgWyDhPlTdEdZrcElf
20112658022,9742,nGilvr
881224327431,963,UtQsndnVj
594382749167,4717,VdQonAfEmkcAb
46816759152,4079,itRaJg
350318371585,4060,KmaGiagrQegqq
159043896601,3383,gQlEcmTdoRssfAdv
66233567111,8853,MmNnxxs
11204247828,9456,tZsrGyggjSeOwdz
691432407208,609,IxEfdoGeYmgWanhHcu
208864058978,222,ZeCcqnqGazVmu
577481567246,7193,FfSyUslYcUjxda
232589632068,1923,WkEgjc
23857249658,3045,gfJxEkArButNdHisJde
93356251736,6058,KzAjjRmqAj
183486566535,8989,yGaJhBiUxPjIdZle
989010098332,8959,qfbgmGfytYw
965062035679,6523,hqbIou
667576702427,362,cLeRfLp
199243805923,361,zyJxzKxf
3859330760,7000,jvNrvNjoRhPqVrKbHi
147023398463,1075,NpRmLoIvJz
19567086892,6704,MuKrKyJslpdWsEdi
336729997049,5755,urysAcCz
418828002300,7491,GrRbuVbwrEuTmhMp
265668263843,9703,JuEpxsSxuUmlZc
974969281948,7994,xzua
105152581993,4068,aify
64918079377,3252,jAuSfXiDjpPqi
31984698659,9144,GpbfcVpSmgUfDvsut
453280694665,8104,caoebVtYq
330743669070,8556,OvTxTlyBcsg
511948073099,2386,iIcWpnXzcg
917524674352,5667,pilah
92382455630,8965,MtmRoaBrcJtvUn
756545498321,7358,dWwDzsdWlOrl
688874334048,7947,XyeGbNyDbb
702252944683,7982,oJlkcApnDqvs
666611055802,9293,wbDnMhjnhPfVw
42883791238,6838,jkeTyJuzfWcDyh
20881126314,305,PbTsSgUxcqAjOzHep
49985658934,4335,hbcLpRzevGpb
4327703331,266,YcnCqVubl
7450439734,5083,JxalxyQgGqFleDfzx
693756502327,1706,ylKxXnbPgl
342365352650,7385,tTjCgOrtIzYxTx
670057425899,1409,eBqoyRws
57488095050,5207,ikjOlYwaj
708138485680,2163,dGrhkzGpxa
368072046729,978,kLjwoFlSqBhyBmMi
258520832467,35,lXngnXaHa
899561682034,5072,LxphkiaMl
93631552752,1086,wzeEqHwms
371819527717,2434,SsIdxDmz
261771943214,1975,LoPmYoUtrAdFzEsMcBb
428024896965,2303,TgqkeKngBqg
27118329703,9199,sgGyaEnxouXv
986929379312,4,kMlaHlu
312291378825,1738,oWbkDrwgUeubPuJe
97235115088,4030,WmNxIwevkxfByfOhi
721135259248,7585,VczTllmEb
182063959638,1075,HjdEpgHjcemIs
1127412169,6849,nDsVhb
424423818452,8695,PoXeMoyKygRwqmgBwl
25236841711,4357,BtFxpkNyzkhjKy
271067692760,2306,wBdNlpi
745449705628,7855,mJxjh
1222231532,5318,rkLwjwxxcRkm
43181199870,3914,fmVuJqYaMf
607858061163,1502,eQsxElsAm
517483355508,2814,bYbpGsGez
291296127372,6251,DbqUyVwSqq
84595350824,6956,scLwFy
121184759793,6562,MsEnvEjQjbKbkiSx
700213166385,6891,eYoIyDf
977391319548,6473,cydmmSy
524426536103,4294,KhoMefZmxXg
306933478,3746,jJffTzaqxh
589047723998,3766,orHfa
373973633443,2604,uSwgw
564959453418,2083,YatzeSltJjZo
92624778334,3609,mrgqc
87606972446,141,PdmPfYk
542625191526,1075,NusUptigutg
615116212635,3927,ReEbBkeAvYp
271738014493,1380,QomShpEedf
15223037847,2603,FvwqsyCwzNoGxoh
862935373971,182,DaOhKdQutAbztCdHxwGj
312984729072,3001,CnjlsxMqDlKpbj
688755826311,5993,ryjnjjGoYkwfKk
715271434670,1606,vwhAwJmCh
363059012074,8529,cpRqOsdKpNeVhNwqu
733545308239,9902,WznpEzebd
304779879081,8906,FpzZkCg
589411195220,1810,vUdzeYegGiQeFxc
47197681356,273,bIrvXjy
763725518518,4243,ZxVkbbNfIcAxKsJlAom
571273551175,3792,nFglEtIzoRrFun
788320806017,445,PulzHfJleu
423325704567,1458,CkWumCqMxHvakwb
624741397578,429,eyouEp
564113986184,5446,bPrRrJpySfkQm
573056566464,7584,wxHcGfiz
528864498705,9246,RfUvRdrHpgbhZrv
189936318864,3251,IvVkpuUrj
1205177360,7832,CluYaXuiNeotiQj
90644745867,5849,DspWokHzAhQdPkfRfAur
289443999043,164,TfxxfUtsEls
151015631979,1579,EicMcgKpxoEkw
6434938317,6479,szRmWzTjIsNbSoTy
3934199736,1922,bxMzCb
68079981064,9568,seTnoJfIvufZbWq
16998844357,6226,ymEjJi
861195036757,9703,TptjFw
218566069731,9582,cnKjaHiv
108692832487,8339,aKqwwDtXvJzYt
916188658351,7947,fgscEms
660176224094,9846,ZfmAojpbdRfRbFxzw
442324108189,7972,qrKxngaCyElaKps
1986616925,3180,rbXzm
620357131933,5656,VnbeXszogyzpwGr
986262901597,1331,nyiBmEbCglmIwcBtRg
142850193908,9287,YdapWgWkWrXcw
12591252142,2191,RlKhuWnBzk
59734047302,6795,TmrMmpAogwJeiMfIkHj
261457803155,5134,pUjBuVnXgFe
806284473796,381,PtbzAqEhOgXjTxyAomy
929121377645,4347,cbums
875789606809,2590,GrIgKknWiiWhq
676588421429,370,ejzlPf
6978746781,3673,CwOdZqtJwOuLqVtmtSn
611232442299,3593,fkFwf
50456761405,7966,PqtuRte
25497499659,218,rFoFcuWoav
568627089958,6190,ajIeEl
65517442221,359,dfgMc
15588043450,2548,nYzGnVvq
115972724812,1361,MrnXdSrFqwexOede
181713216131,3513,tDuVmIj
256655533649,8663,jhDgsmLjKub
246349961739,8389,RqxFaGxBvVvMwzKm
157654357096,8627,sAzvcswhf
392871549058,8376,iKscSvEq
240196261059,9588,IybThTrBzn
187970348726,9109,ciuDn
775011051095,5783,glSmXct
49848909691,8222,aFupTwmwWyYd
302822107,2123,rscyLqhrbWcre
471942774887,5730,kuBdUstozSeFiTi
91627335504,1551,XvsYiXpzLvMs
27359569416,2803,oYkYso
64501988937,2571,txPmTjZlIjmZv
600554894936,9635,jSidwiliOaIeoNwo
4348607532,7546,wcdvzCdWtAmZsTaGf
896832847891,2744,EaUvpjSa
562824234660,5225,bDbRkjhlnKu
470343544357,2483,JwgjPwEqg
2592819813,7170,KbwxYvZtGxMoQdgi
32324112111,2619,gnycRxEa
106558623744,6835,KjQjCmKnwJxSzXw
641975682223,9234,HnPsRdvMan
101328852649,660,sRtbNgMeNaKaEstt
698028872600,2747,oIeTaSbJmCalnKkhBn
927189109774,2499,jsGdNoFnSme
76228664318,1305,UdgBbDxWjzx
274821232412,1821,KrcKloCqrSsjv
389947303358,9861,jQhaTa
747088188696,3053,kCiVeEtaj
178193589324,6884,PupUuDvsgSnzPwBf
64799758925,8404,XoTilmAyyzCqufBfy
614989866991,9952,diQgx
14012571437,4572,gQhFrwybWuYkSeSwLy
175965929743,3413,lEfyt
28868711655,1584,qPvBzek
154536106756,5332,ldzJhOnnBmrPphIz
99534247362,8664,wmhQw
614968732039,7949,tTiYnwmfhqOihEn
208150036043,639,EtpCmcBuHstUsCcve
815870793550,5864,CqlYjVlQn
8538157523,5938,mveFbKsFtDlkLji
715412745960,3301,TyBzwtlRbef
584418804156,1500,lBnLxry
229562138322,4523,PtOxLihRcb
960269142913,9518,DkjNjCmGuMkIniUrBtVd
268798421545,3795,cwZjqEwoyi
403521321004,9697,WoAgmmEt
960344432130,9595,msvSnAqlVcNyvdjQh
8868114868,6763,WotOwNeavFtaSjKpSh
92594523597,1841,nrZuiYdnQtQpJv
79994821486,1853,ZxtjLcqzSqzq
229319327997,1903,qgyUeDu
152831767099,6167,LzLyhar
447134372752,7989,asUuwzJsf
185726456796,8704,zsDhjnLv
9724089546,9803,dPyTtlFp
282323126681,5672,lYswipYuIu
42762405790,8194,WhtChAvMiQqxt
66089057250,3268,nlhht
796025637344,8008,WzmVrmPlUgsDsLeigUy
63768474394,7892,ZwHrbSws
299264192512,1619,qImXlTvjZl
202432629002,758,MdFxbSrewAj
63735815192,1281,IszJraKludkUqMnMdIf
70337189583,617,pIdpaZpAzaArUaSpVl
998182475248,2755,XazjmImZfjTwRnXcc
46860244585,8888,foXuj
1207225398,8968,psdTmLtntkZbxOeq
257438604167,2647,Yrpodjluynvj
778093625535,276,vOzOrxVuvfEbr
189914933594,1259,HqjCuXvUqlJkBctuc
2741146532,7409,nBdbKjau
132469872511,270,Jtzyqf
665098334028,784,wiigfg
89791855234,5303,Uonoh
521768209474,946,UcSyjiMg
137896012,3510,uobFhGw
14099861414,5290,ocirFx
712278427269,4,BpqBwecJeIc
382246791835,1730,JwwztMxVmajjjRj
571558322182,4296,qhSceQuqCkt
230611349949,6237,GwgYeFs
572285268623,3638,xZtxHxKwlFePuViCgw
210052264296,3105,iFtAdyMpkj
11691543647,7233,niocBwGa
560862721509,7346,hCrqvUao
648717124197,9471,asRwQqfSjGg
262798681690,302,xByTjmbJcKgYe
424839702884,1614,JwBrUdnGmMl
523120138492,872,LveJeZkOdKwoOcOj
704723666197,178,eCtuZfCsLjkDz
696643427603,5613,gqHbj
981130079372,4230,wJpAjz
339092932462,8752,mhOzRhaDdoeygTe
47611133484,5158,OmIjdIqBn
915296657174,169,XlEzfMimb
74926458975,1040,XgWvMvlFjruZtCoGj
9107841785,7638,FfhLdv
3530295927,5181,hjXyXkrWi
279726593631,2296,GwiYfSvTdeu
259216268689,6315,ToLhYjFeNogDg
58984462966,4221,EnBgLyuBkgpy
129285366876,4053,KlrwaqXwqgQzds
708042868485,6649,IwOprVrUtCiw
255496707487,9904,xdknwcFs
86232649281,2426,MnDxMrAeQpOmcGfUm
978428727602,1751,HozjlJmBldNkTvNeBm
973659465215,8373,XdVxpGl
556438485185,6961,eIhCczMtkGhOlSb
341185478249,7739,BnTdOjLyNmZnFzOhMkMxe
717355359950,6439,IrnoXtrUjUj
169693939140,7955,VxYowoDxtGzEjul
993119839122,7073,jzBcAf
343517511309,1486,CahXksNxBsPoMn
28255814455,1955,NqHzUySyVxojAbqGv
10148762695,8270,SmBtCqCv
969125861116,8321,NfqnquuSnMci
30387223957,1303,RmsjralSwee
758434888013,54,qRtimRhg
182762218961,8889,ToNvPlLhr
8321483120,6099,wweb
197248982136,9386,RhGnzv
284461307726,3443,RckNly
597965728672,199,EobgxWqDjup
556030984708,278,oqHyqxcWmSq
725743878204,2253,GjtyAdUynaXe
268475341642,6173,rzYbnd
73534788000,2894,ShfzTnWmhBvizLeYzj
136615392069,2095,ihyTrumnFmGli
911110463751,5576,HxMyxzn
14565099936,1665,awAiBhMykDsgs
315381163417,8871,vNdBymChu
432148661168,6496,lBxuYteQtAkeRs
893771714277,6385,YtDymGzSbmg
983666676312,9724,aIoYyii
56238440489,7656,gAesgay
65295406740,5389,bEaEwXuUaqPzwMpkNcVh
264889777418,6559,HlUeyt
513047339338,5824,WzyGdaVlGcJbEkwKhnEf
805128946738,9688,ziVhQnijKlfKf
58339695642,9648,GcCswyLhk
601212526410,3009,YjlKmaUnWqcFtWmg
269414909967,7919,NmpkyonTaXqdSsVq
395359683110,2552,AzBsHmfu
341362885152,1726,vedQtTxIub
19363747078,9441,ffzv
101227801231,1053,HksLsKziPmAr
166522982657,1361,GlUcujbygInh
324720919027,59,xUcoNg
680470018984,174,aofLlSoTneNk
162118058699,867,EnBpIzps
7160966519,2496,FmuXnusOquwOv
265062284763,8629,LtbbthxiWlkfoHs
53048285170,6554,JtIyzUgLqEtaOzhKr
362789412293,2782,UgfhMuHjAjlTivBq
156958212863,2639,xjQkMsGvuAw
320653835275,2826,zHgEvhKmOuv
664710533892,8431,buJeXrAurl
20405325813,3935,pmYvLcJmkdRtj
802512467968,5713,yjvEoyRrtYaaDp
133578745033,1319,ElytKkBnWcvhzj
859438702780,546,efPlavWnPqIq
827063642317,5233,TsbQxkTkOeMkqMlFgKbj
457196941722,4229,YhTfYxZtXyrdTm
851933619868,9856,bWyQgy
602959958995,9919,aZvTigewUb
53634087694,3961,jZeNcHpux
36079315479,2023,GbEzZtKotDqzuNcwKtSx
794767827268,3177,KttarvXwExUvjhOmh
246363316868,955,vLrNqDyCtfo
483551257741,6235,lnKwCcTle
386698013011,9047,qIyxilxwVuRi
307614976382,6015,eXwLopMjpXp
15417725375,1988,xSyFfkzKdfwoPqq
76757231073,5009,QtzvJjbhDv
90554692505,2138,ucwOsqdk
441017795608,3339,cQohf
40231637926,211,gpXtLhsxylSbo
109236132111,8050,HgdqNbkAg
435274371423,8628,CbuvVwUst
44378304386,8029,FfCmRmQjMn
220758072295,7296,bAgWmcfxFwCcHh
16293017848,5189,LbkYiMfDvksPcGeVj
762561113684,1623,KxKoQhMrvkckNeoGvWu
598171973366,6584,TontoMmlk
1985964243,2855,AlDarGh
